abbreviation,subsystem,is_reversible,is_exchange,is_transport,lower_bound,upper_bound,bound_range,n_genes,n_metabolites,n_reactants,n_products,growth_wt,growth_knockout,growth_ratio,essential
HMR_4623,Pentose phosphate pathway,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4625,Pentose phosphate pathway,0,0,0,0.0,1000.0,1000.0,2,3,2,1,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_4710,Pentose phosphate pathway,1,0,0,-1000.0,1000.0,2000.0,2,2,1,1,245.49258486604325,237.3048316845284,0.9666476558304903,1
HMR_4841,Pentose phosphate pathway,1,0,0,-1000.0,1000.0,2000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_8074,Pentose phosphate pathway,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_8653,Pentose phosphate pathway,1,0,0,-1000.0,1000.0,2000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_3998,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4000,Purine metabolism,0,0,0,0.0,1000.0,1000.0,12,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4002,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,6,3,1,2,245.49258486604325,245.49258486604313,0.9999999999999996,0
HMR_4004,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,6,3,1,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_4010,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4081,Purine metabolism,0,0,0,0.0,1000.0,1000.0,9,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4082,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4012,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4014,Purine metabolism,0,0,0,0.0,1000.0,1000.0,7,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4020,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,5,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4022,Purine metabolism,0,0,0,0.0,1000.0,1000.0,15,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4038,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4040,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4042,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4046,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,8,4,4,245.49258486604325,245.49258486604325,1.0,0
HMR_4048,Purine metabolism,0,0,0,0.0,1000.0,1000.0,7,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4080,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4085,Purine metabolism,1,0,0,-1000.0,0.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4086,Purine metabolism,1,0,0,-1000.0,0.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4134,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4135,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4168,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4171,Purine metabolism,0,0,0,0.0,1000.0,1000.0,6,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4406,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4412,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4417,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4421,Purine metabolism,0,0,0,0.0,1000.0,1000.0,6,4,2,2,245.49258486604325,245.49258486604342,1.0000000000000007,0
HMR_4449,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4450,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4451,Purine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.4925848660435,1.000000000000001,0
HMR_4453,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4480,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,9,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4481,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4482,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4486,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4487,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4488,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4489,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4492,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4493,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4495,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4496,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4518,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4519,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4520,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4573,Purine metabolism,0,0,0,0.0,1000.0,1000.0,6,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4574,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4602,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4603,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4611,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4612,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4614,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.4925848660429,0.9999999999999986,0
HMR_4615,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4617,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604353,1.000000000000001,0
HMR_4618,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4619,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4621,Purine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_4632,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4646,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4648,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4649,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4650,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4651,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4663,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4664,Purine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4694,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4695,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4705,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4709,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4799,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4802,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4804,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4808,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,8,4,4,245.49258486604325,245.49258486604325,1.0,0
HMR_4810,Purine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4812,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4814,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_5301,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_5353,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,5,4,2,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6602,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6603,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6605,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6606,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,0,4,2,2,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6607,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6609,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,0,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_6610,Purine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6611,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7144,Purine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_8755,Purine metabolism,0,0,0,0.0,1000.0,1000.0,5,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_9797,Purine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4016,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_4018,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_4044,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4291,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4420,Purine metabolism,0,0,0,0.0,1000.0,1000.0,4,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4570,Purine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_4572,Purine metabolism,0,0,0,0.0,1000.0,1000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4006,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604347,1.0000000000000009,0
HMR_4028,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4030,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4670,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4673,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4675,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,4,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6614,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_6615,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_6616,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_4635,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,4,4,2,2,245.49258486604325,245.4925848660432,0.9999999999999998,0
HMR_3793,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604322,0.9999999999999999,0
HMR_3931,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604316,0.9999999999999997,0
HMR_3969,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_3970,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4008,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_4032,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4034,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,9,5,4,245.49258486604325,245.49258486604325,1.0,0
HMR_4036,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4050,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4056,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,6,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4059,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4060,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4127,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4177,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4179,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,8,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4182,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4194,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,8,4,4,245.49258486604325,245.49258486604325,1.0,0
HMR_4210,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4211,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4343,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4345,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,5,2,3,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_4346,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4470,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4471,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4472,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4484,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4485,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4510,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,5,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4512,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604322,0.9999999999999999,0
HMR_4514,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4577,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4579,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4580,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4608,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4575,Pyrimidine metabolism,1,0,1,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4637,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.4925848660435,1.000000000000001,0
HMR_4643,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4644,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,-0.0,-0.0,1
HMR_4672,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4676,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4736,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_4819,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_5299,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_5352,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6612,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_6613,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6621,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6622,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,3,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_6624,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6627,Pyrimidine metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604333,1.0000000000000004,0
HMR_8072,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_8637,Pyrimidine metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_3965,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_3966,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_3967,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_3968,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.48801353381475,0.9999813789396899,0
HMR_4024,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_4083,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4136,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,11,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4180,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4185,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4186,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4342,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4344,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,0,5,2,3,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_4483,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4507,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.48801353381484,0.9999813789396902,0
HMR_4633,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4640,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4680,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,3,4,2,2,245.49258486604325,237.30483168452835,0.9666476558304901,1
HMR_4806,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_5394,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_6625,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,1,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7160,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,20,6,4,2,245.49258486604325,-0.0,-0.0,1
HMR_7161,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,31,6,4,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_7162,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,6,2,4,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_7163,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,3,6,2,4,245.49258486604325,245.49258486604325,1.0,0
HMR_7164,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,3,6,2,4,245.49258486604325,245.49258486604325,1.0,0
HMR_7713,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7716,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7721,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7728,Nucleotide metabolism,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_7800,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_7801,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_7802,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604327,1.0000000000000002,0
HMR_7863,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_7864,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_7865,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.4925848660434,1.0000000000000007,0
HMR_7866,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,3,1,2,245.49258486604325,245.49258486604344,1.0000000000000009,0
HMR_7867,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.4925848660433,1.0000000000000002,0
HMR_7868,Nucleotide metabolism,1,0,0,-1000.0,1000.0,2000.0,1,4,2,2,245.49258486604325,245.4925848660433,1.0000000000000002,0
